,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Annee,Mois,Prix metre carre,Pays,Latitude,Longitude
9210,2018-07-19,Vente,215000.0,38.0,RUE,6010,MARTIN PELLER,51100,REIMS,51,454,HX,55,0,2.0,Appartement,48.0,2.0,2018,7,4479.166666666667,France,49.2468394,4.0131987
9211,2018-07-19,Vente,215000.0,38.0,RUE,6010,MARTIN PELLER,51100,REIMS,51,454,HX,55,0,2.0,Appartement,54.0,3.0,2018,7,3981.4814814814813,France,49.2468394,4.0131987
9212,2018-07-26,Vente,267500.0,25.0,RUE,1070,BOUCHER DE PERTHES,51100,REIMS,51,454,CV,963,0,1.0,Maison,69.0,3.0,2018,7,3876.8115942028985,France,49.25989819999999,4.0495912
9213,2018-07-17,Vente,80000.0,7.0,RUE,4307,GUILLAUME APOLLINAIRE,51100,REIMS,51,454,KP,30,1,2.0,Appartement,55.0,2.0,2018,7,1454.5454545454545,France,49.2246921,4.0242833
9214,2018-07-16,Vente,737000.0,3.0,BD,6750,PASTEUR,51100,REIMS,51,454,CK,104,0,1.0,Maison,117.0,6.0,2018,7,6299.145299145299,France,49.2509864,4.042457
9215,2018-07-24,Vente,237000.0,19.0,RUE,7580,ROGER SALENGRO,51100,REIMS,51,454,AX,891,0,2.0,Appartement,22.0,1.0,2018,7,10772.727272727272,France,49.2719317,4.0243909
9216,2018-07-24,Vente,237000.0,19.0,RUE,7580,ROGER SALENGRO,51100,REIMS,51,454,AX,891,0,2.0,Appartement,42.0,3.0,2018,7,5642.857142857143,France,49.2719317,4.0243909
9217,2018-07-24,Vente,237000.0,19.0,RUE,7580,ROGER SALENGRO,51100,REIMS,51,454,AX,891,0,2.0,Appartement,21.0,1.0,2018,7,11285.714285714286,France,49.2719317,4.0243909
9218,2018-07-24,Vente,237000.0,19.0,RUE,7580,ROGER SALENGRO,51100,REIMS,51,454,AX,891,0,2.0,Appartement,24.0,1.0,2018,7,9875.0,France,49.2719317,4.0243909
9219,2018-07-30,Vente,2500000.0,9001.0,RUE,1385,CAPORAL CHEF DIVRY,51100,REIMS,51,454,CS,148,0,2.0,Appartement,62.0,3.0,2018,7,40322.58064516129,France,49.2643356,4.0633203
9220,2018-07-30,Vente,2500000.0,9001.0,RUE,1385,CAPORAL CHEF DIVRY,51100,REIMS,51,454,CS,148,0,2.0,Appartement,81.0,4.0,2018,7,30864.197530864196,France,49.2643356,4.0633203
9221,2018-07-30,Vente,2500000.0,9001.0,RUE,1385,CAPORAL CHEF DIVRY,51100,REIMS,51,454,CS,148,0,2.0,Appartement,78.0,4.0,2018,7,32051.28205128205,France,49.2643356,4.0633203
9228,2018-07-30,Vente,2500000.0,9001.0,RUE,1385,CAPORAL CHEF DIVRY,51100,REIMS,51,454,CS,148,0,2.0,Appartement,99.0,5.0,2018,7,25252.52525252525,France,49.2643356,4.0633203
9234,2018-07-30,Vente,2500000.0,9001.0,RUE,1385,CAPORAL CHEF DIVRY,51100,REIMS,51,454,CS,148,0,2.0,Appartement,53.0,2.0,2018,7,47169.811320754714,France,49.2643356,4.0633203
9263,2018-07-18,Vente,212000.0,2.0,RUE,140,ALFRED LEJEUNE,51100,REIMS,51,454,DI,231,0,1.0,Maison,101.0,6.0,2018,7,2099.009900990099,France,49.2357314,4.0542684
9264,2018-07-24,Vente,192260.0,10.0,RUE,7640,ROSSET,51100,REIMS,51,454,AM,620,1,2.0,Appartement,82.0,4.0,2018,7,2344.6341463414633,France,49.27591049999999,4.017973899999999
9265,2018-07-30,Vente,94000.0,4.0,RUE,254,ANDRE FAIVRE,51100,REIMS,51,454,KP,30,1,2.0,Appartement,70.0,3.0,2018,7,1342.857142857143,France,49.2255675,4.0244943
9266,2018-07-23,Vente,160000.0,1.0,RUE,5250,LAGRIVE,51100,REIMS,51,454,CY,123,2,2.0,Appartement,96.0,6.0,2018,7,1666.6666666666667,France,49.24952769999999,4.0421473
9267,2018-08-03,Vente,164000.0,7.0,RUE,7013,PIERRE CORNEILLE,51100,REIMS,51,454,CN,209,0,1.0,Maison,106.0,6.0,2018,8,1547.1698113207547,France,49.251313,4.065767999999999
9268,2018-07-26,Vente,197000.0,14.0,RUE,470,DES AUGUSTINS,51100,REIMS,51,454,CY,79,2,2.0,Appartement,85.0,4.0,2018,7,2317.6470588235293,France,49.2512806,4.0391963
9269,2018-07-31,Vente,159000.0,2.0,RUE,254,ANDRE FAIVRE,51100,REIMS,51,454,KP,30,1,2.0,Appartement,108.0,5.0,2018,7,1472.2222222222222,France,49.2255957,4.0246055
9270,2018-07-13,Vente,146000.0,7.0,IMP,1440,DES CARMELITES,51100,REIMS,51,454,IK,1347,1,2.0,Appartement,63.0,2.0,2018,7,2317.4603174603176,France,49.25213770000001,4.0271704
9271,2018-07-23,Vente,58000.0,9.0,RUE,4307,GUILLAUME APOLLINAIRE,51100,REIMS,51,454,KP,30,1,2.0,Appartement,41.0,1.0,2018,7,1414.6341463414635,France,49.2248663,4.0242252
9272,2018-07-26,Vente,338850.0,26.0,RUE,3340,DE L EQUERRE,51100,REIMS,51,454,CY,648,1,2.0,Appartement,123.0,5.0,2018,7,2754.878048780488,France,49.2478096,4.0371688
9273,2018-07-25,Vente,239000.0,48.0,RUE,3990,GEORGES BOUSSINESQ,51100,REIMS,51,454,CL,880,1,2.0,Appartement,90.0,4.0,2018,7,2655.5555555555557,France,49.2538491,4.049951699999999
9274,2018-07-10,Vente,345000.0,44.0,RUE,7400,RAYMOND GUYOT,51100,REIMS,51,454,BI,400,0,1.0,Maison,139.0,7.0,2018,7,2482.0143884892086,France,49.260094,4.044174
9275,2018-07-26,Vente,128450.0,37.0,RUE,4160,DE LA GOULETTE,51100,REIMS,51,454,BL,624,1,2.0,Appartement,74.0,3.0,2018,7,1735.8108108108108,France,49.26961900000001,4.0525794
9276,2018-07-20,Vente,110000.0,55.0,RUE,2590,D ESTIENNE D ORVES,51100,REIMS,51,454,DV,407,2,2.0,Appartement,66.0,4.0,2018,7,1666.6666666666667,France,49.23555349999999,4.0287643
9277,2018-07-18,Vente,223790.0,10.0,RUE,6950,DE PEVY,51100,REIMS,51,454,AN,436,0,1.0,Maison,82.0,4.0,2018,7,2729.1463414634145,France,49.2720236,4.0154858
9278,2018-07-20,Vente,16000.0,31.0,RUE,6850,PAULIN PARIS,51100,REIMS,51,454,AW,55,1,2.0,Appartement,28.0,1.0,2018,7,571.4285714285714,France,49.2680301,4.0302314
9280,2018-07-20,Vente,16000.0,31.0,RUE,6850,PAULIN PARIS,51100,REIMS,51,454,AW,55,1,2.0,Appartement,15.0,1.0,2018,7,1066.6666666666667,France,49.2680301,4.0302314
9281,2018-07-20,Vente,16000.0,31.0,RUE,6850,PAULIN PARIS,51100,REIMS,51,454,AW,55,1,2.0,Appartement,33.0,1.0,2018,7,484.8484848484849,France,49.2680301,4.0302314
9282,2018-07-20,Vente,16000.0,31.0,RUE,6850,PAULIN PARIS,51100,REIMS,51,454,AW,55,1,2.0,Appartement,28.0,2.0,2018,7,571.4285714285714,France,49.2680301,4.0302314
9289,2018-07-20,Vente,16000.0,31.0,RUE,6850,PAULIN PARIS,51100,REIMS,51,454,AW,55,1,2.0,Appartement,58.0,3.0,2018,7,275.86206896551727,France,49.2680301,4.0302314
9290,2018-07-24,Vente,750000.0,7.0,RUE,8500,DE TALLEYRAND,51100,REIMS,51,454,IL,143,2,2.0,Appartement,207.0,6.0,2018,7,3623.1884057971015,France,49.2544938,4.029789099999999
9291,2018-07-25,Vente,381500.0,24.0,RUE,9090,VICTOR ROGELET,51100,REIMS,51,454,AW,193,0,1.0,Maison,177.0,4.0,2018,7,2155.367231638418,France,49.26659739999999,4.0294494
9292,2018-08-03,Vente,370000.0,77.0,BD,3950,DU GENERAL LECLERC,51100,REIMS,51,454,IM,330,4,2.0,Appartement,118.0,5.0,2018,8,3135.593220338983,France,49.25338499999999,4.0222881
9293,2018-07-24,Vente,73500.0,30.0,RUE,5920,M CLEMENCE FOURIAUX,51100,REIMS,51,454,AV,353,2,2.0,Appartement,42.0,1.0,2018,7,1750.0,France,49.2641603,4.0240974
9294,2018-07-23,Vente,95200.0,8.0,ALL,3165,EDOUARD DEKETELAERE,51100,REIMS,51,454,AN,668,1,2.0,Appartement,66.0,4.0,2018,7,1442.4242424242425,France,49.2732559,4.0159594
9295,2018-08-03,Vente,47500.0,111.0,RUE,1590,DE CERNAY,51100,REIMS,51,454,CV,1141,1,2.0,Appartement,22.0,1.0,2018,8,2159.090909090909,France,49.257745,4.051363600000001
9296,2018-07-24,Vente,272000.0,6.0,RUE,7345,PROSPER MERIMEE,51100,REIMS,51,454,EY,957,0,1.0,Maison,123.0,6.0,2018,7,2211.3821138211383,France,49.2201302,4.0322448
9297,2018-07-31,Vente,44000.0,15.0,BD,1510,CARTERET,51100,REIMS,51,454,CV,841,2,2.0,Appartement,16.0,1.0,2018,7,2750.0,France,49.2596054,4.0480792
9298,2018-07-24,Vente,106000.0,2.0,RUE,7720,DU RUISSELET,51100,REIMS,51,454,DM,632,2,2.0,Appartement,46.0,2.0,2018,7,2304.3478260869565,France,49.2456512,4.039248
9299,2018-08-03,Vente,37500.0,13.0,RUE,7015,PIERRE DE COUBERTIN,51100,REIMS,51,454,AE,110,2,2.0,Appartement,78.0,4.0,2018,8,480.7692307692308,France,49.2784933,4.020798699999999
9300,2018-08-07,Vente,53000.0,15.0,RUE,740,BELIN,51100,REIMS,51,454,AX,258,1,2.0,Appartement,25.0,2.0,2018,8,2120.0,France,49.2685395,4.0269977
9301,2018-07-26,Vente,602000.0,51.0,RUE,1740,CHANZY,51100,REIMS,51,454,CX,406,0,1.0,Maison,170.0,7.0,2018,7,3541.176470588235,France,49.2519085,4.032918200000001
9302,2018-07-25,Vente en l'état futur d'achèvement,161000.0,104.0,AV,5300,DE LAON,51100,REIMS,51,454,AW,515,1,2.0,Appartement,47.0,2.0,2018,7,3425.531914893617,France,49.2666784,4.0254154
9303,2018-07-20,Vente,729440.0,25.0,RUE,3850,GAMBETTA,51100,REIMS,51,454,CY,714,2,2.0,Appartement,269.0,4.0,2018,7,2711.6728624535317,France,49.25020139999999,4.036341999999999
9304,2018-07-26,Vente,100000.0,1.0,RUE,5785,MAGELLAN,51100,REIMS,51,454,EV,589,2,2.0,Appartement,60.0,3.0,2018,7,1666.6666666666667,France,49.2249829,4.0329909
9305,2018-07-30,Vente,87500.0,29.0,RUE,9090,VICTOR ROGELET,51100,REIMS,51,454,AW,168,2,2.0,Appartement,38.0,2.0,2018,7,2302.6315789473683,France,49.2667857,4.029523999999999
9306,2018-08-02,Vente,83407.0,20.0,RUE,6230,DU MONT D ARENE,51100,REIMS,51,454,AV,361,1,2.0,Appartement,46.0,2.0,2018,8,1813.195652173913,France,49.2638924,4.0256835
9307,2018-07-30,Vente,250000.0,7.0,RUE,5140,JULES SIEGFRIED,51100,REIMS,51,454,HX,328,0,1.0,Maison,85.0,5.0,2018,7,2941.176470588235,France,49.2439839,4.0141667
9308,2018-07-18,Vente,165000.0,27.0,RUE,410,DE L ARQUEBUSE,51100,REIMS,51,454,IM,299,2,2.0,Appartement,55.0,2.0,2018,7,3000.0,France,49.2531792,4.0224348
9309,2018-08-02,Vente,188000.0,22.0,RUE,2260,CONDORCET,51100,REIMS,51,454,IL,190,2,2.0,Appartement,75.0,4.0,2018,8,2506.6666666666665,France,49.2546142,4.0286083
9310,2018-08-03,Vente,188000.0,3.0,RUE,5415,LEON JOUHAUX,51100,REIMS,51,454,EX,44,0,1.0,Maison,100.0,5.0,2018,8,1880.0,France,49.2199773,4.0282102
9311,2018-08-02,Vente,275000.0,3.0,RUE,8290,16E ET 22E DRAGONS,51100,REIMS,51,454,CK,17,2,2.0,Appartement,104.0,5.0,2018,8,2644.230769230769,France,49.2545197,4.0470023
9312,2018-08-06,Vente,387500.0,22.0,RUE,2070,CLOVIS,51100,REIMS,51,454,IK,873,5,1.0,Maison,110.0,3.0,2018,8,3522.7272727272725,France,49.2515185,4.0276374
9313,2018-08-06,Vente,153000.0,16.0,RUE,630,DU BASTION,51100,REIMS,51,454,CW,631,2,2.0,Appartement,82.0,4.0,2018,8,1865.8536585365853,France,49.25911929999999,4.0466495
9314,2018-07-25,Vente,131900.0,42.0,RUE,3570,DE FISMES,51100,REIMS,51,454,AR,52,0,1.0,Maison,45.0,3.0,2018,7,2931.1111111111113,France,49.2633885,4.0134843
9315,2018-08-01,Vente,62500.0,61.0,RUE,6830,P VAILLANT COUTURIER,51100,REIMS,51,454,AV,861,2,2.0,Appartement,30.0,1.0,2018,8,2083.3333333333335,France,49.2682667,4.0222564
9316,2018-08-03,Vente,163000.0,134.0,RUE,2590,D ESTIENNE D ORVES,51100,REIMS,51,454,DT,382,0,1.0,Maison,107.0,4.0,2018,8,1523.3644859813085,France,49.23242510000001,4.0272476
9317,2018-07-25,Vente en l'état futur d'achèvement,236000.0,32.0,RUE,8270,DE SEBASTOPOL,51100,REIMS,51,454,BK,356,1,1.0,Maison,92.0,4.0,2018,7,2565.217391304348,France,49.2628421,4.0499776
9318,2018-07-26,Vente en l'état futur d'achèvement,235000.0,40.0,RUE,7790,DE ST BRICE,51100,REIMS,51,454,AT,247,1,2.0,Appartement,65.0,3.0,2018,7,3615.3846153846152,France,49.2591118,4.0182685
9319,2018-07-26,Vente en l'état futur d'achèvement,143000.0,104.0,AV,5300,DE LAON,51100,REIMS,51,454,AW,515,1,2.0,Appartement,44.0,2.0,2018,7,3250.0,France,49.2666784,4.0254154
9320,2018-07-26,Vente en l'état futur d'achèvement,218000.0,104.0,AV,5300,DE LAON,51100,REIMS,51,454,AW,515,1,2.0,Appartement,64.0,3.0,2018,7,3406.25,France,49.2666784,4.0254154
9321,2018-07-31,Vente,221470.0,48.0,BD,1510,CARTERET,51100,REIMS,51,454,CW,235,1,2.0,Appartement,77.0,3.0,2018,7,2876.2337662337663,France,49.2576875,4.0475641
9322,2018-07-24,Vente,150000.0,27.0,RUE,5775,DE MADRID,51100,REIMS,51,454,CN,354,0,1.0,Maison,91.0,5.0,2018,7,1648.3516483516485,France,49.250335,4.0617752
9323,2018-07-27,Vente,430000.0,4.0,RUE,2290,COQUEBERT,51100,REIMS,51,454,BH,418,2,2.0,Appartement,136.0,4.0,2018,7,3161.764705882353,France,49.26090019999999,4.0372034
9324,2018-08-01,Vente en l'état futur d'achèvement,300000.0,40.0,RUE,7790,DE ST BRICE,51100,REIMS,51,454,AT,247,1,1.0,Maison,99.0,4.0,2018,8,3030.3030303030305,France,49.2591118,4.0182685
9325,2018-08-09,Vente,89100.0,24.0,RUE,3850,GAMBETTA,51100,REIMS,51,454,IK,1397,2,2.0,Appartement,39.0,2.0,2018,8,2284.6153846153848,France,49.2499044,4.0362149
9326,2018-08-02,Vente,169000.0,166.0,RUE,7160,PONSARDIN,51100,REIMS,51,454,CZ,605,2,2.0,Appartement,72.0,3.0,2018,8,2347.222222222222,France,49.2460905,4.044326799999999
9327,2018-08-03,Vente,269300.0,12.0,RUE,5800,DE MAGNEUX,51100,REIMS,51,454,AR,512,0,1.0,Maison,86.0,6.0,2018,8,3131.3953488372094,France,49.2627667,4.015806899999999
9328,2018-08-03,Vente,167000.0,81.0,PL,3040,DROUET D ERLON,51100,REIMS,51,454,IM,444,2,2.0,Appartement,100.0,3.0,2018,8,1670.0,France,49.2563685,4.0258467
9329,2018-08-01,Vente,100000.0,60.0,RUE,5920,M CLEMENCE FOURIAUX,51100,REIMS,51,454,AV,954,2,2.0,Appartement,44.0,2.0,2018,8,2272.7272727272725,France,49.265095,4.0227294
9330,2018-08-01,Vente,64000.0,60.0,RUE,5920,M CLEMENCE FOURIAUX,51100,REIMS,51,454,AV,954,1,2.0,Appartement,27.0,1.0,2018,8,2370.3703703703704,France,49.265095,4.0227294
9331,2018-07-27,Vente,185000.0,13.0,RUE,845,BERTRAND DE MUN,51100,REIMS,51,454,CM,145,2,2.0,Appartement,73.0,3.0,2018,7,2534.246575342466,France,49.252497,4.061374799999999
9332,2018-07-30,Vente,250000.0,20.0,RUE,1550,CERES,51100,REIMS,51,454,CX,45,2,2.0,Appartement,80.0,4.0,2018,7,3125.0,France,49.2560976,4.0361005
9333,2018-07-27,Vente,105000.0,179.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BK,461,2,2.0,Appartement,39.0,2.0,2018,7,2692.3076923076924,France,49.2619881,4.0514027
9334,2018-07-27,Vente,185000.0,49.0,AV,3455,DE L EUROPE,51100,REIMS,51,454,CN,307,0,1.0,Maison,87.0,4.0,2018,7,2126.4367816091954,France,49.2503474,4.0656099
9335,2018-07-19,Vente,106000.0,57.0,BD,6790,PAUL DOUMER,51100,REIMS,51,454,IK,1348,1,2.0,Appartement,60.0,2.0,2018,7,1766.6666666666667,France,49.2474334,4.0292569
9336,2018-07-26,Vente en l'état futur d'achèvement,98000.0,215.0,RUE,6470,DE NEUFCHATEL,51100,REIMS,51,454,AH,79,1,2.0,Appartement,45.0,3.0,2018,7,2177.777777777778,France,49.2811933,4.0270916
9337,2018-07-30,Vente,109000.0,50.0,RUE,7040,PIERRET,51100,REIMS,51,454,AW,127,2,2.0,Appartement,58.0,3.0,2018,7,1879.3103448275863,France,49.2674335,4.0305146
9338,2018-07-31,Vente,59500.0,6.0,RUE,105,ALFRED DE MUSSET,51100,REIMS,51,454,AD,830,2,2.0,Appartement,54.0,2.0,2018,7,1101.851851851852,France,49.2789308,4.0126456
9339,2018-07-27,Vente,103355.37,38.0,RUE,5650,DE LOUVOIS,51100,REIMS,51,454,DV,639,2,2.0,Appartement,48.0,2.0,2018,7,2153.236875,France,49.2373248,4.031968099999999
9340,2018-07-26,Vente,123461.0,9.0,RUE,6670,DES ORPHELINS,51100,REIMS,51,454,CY,238,1,2.0,Appartement,69.0,4.0,2018,7,1789.2898550724638,France,49.248946,4.037338099999999
9341,2018-08-01,Vente en l'état futur d'achèvement,174000.0,7.0,RUE,400,ARMONVILLE,51100,REIMS,51,454,CZ,678,1,2.0,Appartement,47.0,2.0,2018,8,3702.127659574468,France,49.2453298,4.0424774
9342,2018-08-01,Vente,185000.0,169.0,RUE,6830,P VAILLANT COUTURIER,51100,REIMS,51,454,AN,366,1,2.0,Appartement,100.0,3.0,2018,8,1850.0,France,49.271693,4.0166722
9343,2018-08-09,Vente en l'état futur d'achèvement,145000.0,4.0,RUE,5435,LEONE LALIRE,51100,REIMS,51,454,CY,749,1,2.0,Appartement,47.0,2.0,2018,8,3085.1063829787236,France,49.2496328,4.0400975
9344,2018-08-09,Vente,73000.0,5.0,RUE,8670,DE TINQUEUX,51100,REIMS,51,454,IO,372,1,2.0,Appartement,39.0,2.0,2018,8,1871.7948717948718,France,49.249057,4.0121603
9345,2018-07-27,Vente,228000.0,1.0,RUE,4036,GERARD PHILIPE NEUV,51100,REIMS,51,454,KK,225,0,1.0,Maison,97.0,4.0,2018,7,2350.5154639175257,France,49.2461668,4.0483479
9346,2018-07-30,Vente,56000.0,2.0,RUE,4080,GILBERT,51100,REIMS,51,454,AR,224,1,2.0,Appartement,22.0,1.0,2018,7,2545.4545454545455,France,49.2624316,4.0204589
9347,2018-07-26,Vente,265000.0,62.0,PL,3040,DROUET D ERLON,51100,REIMS,51,454,IL,340,2,2.0,Appartement,94.0,3.0,2018,7,2819.148936170213,France,49.2560952,4.0270682
9348,2018-07-26,Vente,50500.0,15.0,RUE,7650,DE ROUBAIX,51100,REIMS,51,454,DO,364,1,2.0,Appartement,21.0,1.0,2018,7,2404.7619047619046,France,49.2347726,4.023029600000001
9349,2018-07-26,Vente,175000.0,7.0,BD,2830,DIEU LUMIERE,51100,REIMS,51,454,DM,638,2,2.0,Appartement,98.0,5.0,2018,7,1785.7142857142858,France,49.24127439999999,4.0366367
9350,2018-08-07,Vente en l'état futur d'achèvement,182000.0,49.0,BD,2650,DAUPHINOT,51100,REIMS,51,454,CT,610,1,2.0,Appartement,60.0,3.0,2018,8,3033.3333333333335,France,49.2598551,4.0566769
9351,2018-08-03,Vente,125600.0,115.0,RUE,200,D ALSACE LORRAINE,51100,REIMS,51,454,CV,96,1,2.0,Appartement,55.0,2.0,2018,8,2283.6363636363635,France,49.2584813,4.0545991
9352,2018-08-07,Vente en l'état futur d'achèvement,255000.0,104.0,AV,5300,DE LAON,51100,REIMS,51,454,AW,515,1,2.0,Appartement,69.0,3.0,2018,8,3695.6521739130435,France,49.2666784,4.0254154
9353,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,12.0,1.0,2018,8,46000.0,France,49.258574,4.0390249
9354,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,19.0,1.0,2018,8,29052.63157894737,France,49.258574,4.0390249
9355,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,24.0,1.0,2018,8,23000.0,France,49.258574,4.0390249
9356,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,16.0,1.0,2018,8,34500.0,France,49.258574,4.0390249
9358,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,23.0,1.0,2018,8,24000.0,France,49.258574,4.0390249
9359,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,18.0,1.0,2018,8,30666.666666666668,France,49.258574,4.0390249
9360,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,22.0,1.0,2018,8,25090.909090909092,France,49.258574,4.0390249
9362,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,25.0,1.0,2018,8,22080.0,France,49.258574,4.0390249
9364,2018-08-08,Vente,552000.0,11.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,307,0,2.0,Appartement,13.0,1.0,2018,8,42461.53846153846,France,49.258574,4.0390249
9365,2018-07-24,Vente,143500.0,125.0,RUE,9040,DE VESLE,51100,REIMS,51,454,IK,1346,1,2.0,Appartement,62.0,2.0,2018,7,2314.516129032258,France,49.25220789999999,4.0257016
9366,2018-07-26,Vente,90000.0,451.0,AV,5300,DE LAON,51100,REIMS,51,454,AD,10,2,2.0,Appartement,80.0,4.0,2018,7,1125.0,France,49.2793808,4.0137634
9367,2018-07-26,Vente en l'état futur d'achèvement,239390.0,32.0,RUE,8270,DE SEBASTOPOL,51100,REIMS,51,454,BK,356,1,1.0,Maison,92.0,4.0,2018,7,2602.0652173913045,France,49.2628421,4.0499776
9368,2018-08-06,Vente,214000.0,1.0,RUE,1170,BRANLY,51100,REIMS,51,454,HW,141,0,1.0,Maison,77.0,5.0,2018,8,2779.220779220779,France,49.24206059999999,4.007274
9369,2018-08-22,Vente,162000.0,1.0,RUE,1270,BRULART,51100,REIMS,51,454,CZ,411,1,2.0,Appartement,67.0,3.0,2018,8,2417.910447761194,France,49.2462037,4.042656
9370,2018-08-02,Vente,675000.0,44.0,RUE,3850,GAMBETTA,51100,REIMS,51,454,IK,172,0,2.0,Appartement,44.0,2.0,2018,8,15340.90909090909,France,49.2492149,4.0367772
9372,2018-08-02,Vente,675000.0,44.0,RUE,3850,GAMBETTA,51100,REIMS,51,454,IK,172,0,2.0,Appartement,21.0,1.0,2018,8,32142.85714285714,France,49.2492149,4.0367772
9374,2018-08-02,Vente,675000.0,44.0,RUE,3850,GAMBETTA,51100,REIMS,51,454,IK,172,0,2.0,Appartement,27.0,1.0,2018,8,25000.0,France,49.2492149,4.0367772
9377,2018-08-10,Vente,50000.0,32.0,RUE,3000,DOCTEUR THOMAS,51100,REIMS,51,454,AW,548,1,2.0,Appartement,27.0,1.0,2018,8,1851.851851851852,France,49.2653838,4.02793
9378,2018-08-21,Vente,272500.0,110.0,RUE,1640,DU CHALET,51100,REIMS,51,454,BK,116,1,1.0,Maison,130.0,6.0,2018,8,2096.153846153846,France,49.2667352,4.0511864
9379,2018-08-03,Vente,44500.0,5.0,BD,7960,ST MARCEAUX,51100,REIMS,51,454,CW,399,1,2.0,Appartement,27.0,1.0,2018,8,1648.148148148148,France,49.25704529999999,4.0477615
9380,2018-08-03,Vente,38400.0,13.0,RUE,7405,RAYMOND POINCARE,51100,REIMS,51,454,AE,117,2,2.0,Appartement,61.0,3.0,2018,8,629.5081967213115,France,49.279061,4.0189654
9381,2018-08-18,Vente,145000.0,18.0,RUE,660,BAZIN,51100,REIMS,51,454,DT,137,0,1.0,Maison,53.0,3.0,2018,8,2735.8490566037735,France,49.2330768,4.0284415
9382,2018-08-07,Vente,72000.0,16.0,RUE,970,BLONDEL,51100,REIMS,51,454,AX,839,2,2.0,Appartement,47.0,2.0,2018,8,1531.9148936170213,France,49.2695072,4.0270224
9383,2018-08-14,Vente,63000.0,29.0,RUE,3020,DORIGNY,51100,REIMS,51,454,BI,598,1,2.0,Appartement,39.0,1.0,2018,8,1615.3846153846155,France,49.2636049,4.041412999999999
9384,2018-08-13,Vente,240000.0,6.0,RUE,4040,GERBAULT,51100,REIMS,51,454,CV,765,8,2.0,Appartement,122.0,4.0,2018,8,1967.2131147540983,France,49.25728729999999,4.0508839
9385,2018-07-26,Vente,186000.0,23.0,RUE,8270,DE SEBASTOPOL,51100,REIMS,51,454,BI,734,1,2.0,Appartement,73.0,3.0,2018,7,2547.945205479452,France,49.2627999,4.0496889
9386,2018-08-10,Vente,223000.0,67.0,RUE,8430,DE STRASBOURG,51100,REIMS,51,454,CV,552,0,1.0,Maison,131.0,7.0,2018,8,1702.2900763358778,France,49.2584551,4.0514642
9387,2018-08-17,Vente,144850.0,9.0,RUE,1060,DE BORDEAUX,51100,REIMS,51,454,DR,166,0,1.0,Maison,84.0,4.0,2018,8,1724.404761904762,France,49.2351395,4.0198106
9388,2018-08-02,Vente,75000.0,52.0,PL,3040,DROUET D ERLON,51100,REIMS,51,454,IL,337,2,2.0,Appartement,27.0,1.0,2018,8,2777.777777777778,France,49.25601380000001,4.0274079
9389,2018-08-10,Vente,202000.0,39.0,RUE,2470,COUTIER MARION,51100,REIMS,51,454,CH,178,0,2.0,Appartement,58.0,2.0,2018,8,3482.7586206896553,France,49.2456521,4.0550593
9390,2018-08-10,Vente,202000.0,39.0,RUE,2470,COUTIER MARION,51100,REIMS,51,454,CH,178,0,2.0,Appartement,58.0,3.0,2018,8,3482.7586206896553,France,49.2456521,4.0550593
9391,2018-08-24,Vente en l'état futur d'achèvement,208671.0,65.0,RUE,6230,DU MONT D ARENE,51100,REIMS,51,454,AT,9,1,2.0,Appartement,46.0,2.0,2018,8,4536.326086956522,France,49.2613214,4.0198114
9392,2018-08-03,Vente,95000.0,,RUE,1170,BRANLY,51100,REIMS,51,454,HW,420,2,2.0,Appartement,45.0,2.0,2018,8,2111.1111111111113,France,49.2415312,4.0085218
9393,2018-08-10,Vente,97000.0,,RUE,1170,BRANLY,51100,REIMS,51,454,HW,420,2,2.0,Appartement,45.0,2.0,2018,8,2155.5555555555557,France,49.2415312,4.0085218
9394,2018-08-16,Vente,185000.0,31.0,RUE,6120,MAURICE RENARD,51100,REIMS,51,454,DT,264,0,1.0,Maison,99.0,4.0,2018,8,1868.6868686868686,France,49.2303631,4.0308525
